FIN_YEAR,Year,MONTH,Date,QUARTER,STATE,FG,DISTRICT,RAINFALL,COMPANY,VALUE
2016-2017,2017,Feb,1-Feb-2017,Q4,Himachal Pradesh,Rodenticides,Una,46.3,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Bilaspur,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Bilaspur,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Bilaspur,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Chamba,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Chamba,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Hamirpur,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Hamirpur,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Hamirpur,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Hamirpur,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Gurgaon,7.2,ABC Manufacturing,270
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Hisar,7.2,ABC Manufacturing,121.5
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Hisar,7.2,ABC Manufacturing,5167.395
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Hisar,7.2,ABC Manufacturing,1140.75
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Jhajjar,7.2,ABC Manufacturing,2.97
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Jind,7.2,ABC Manufacturing,153.63
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Jind,7.2,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Jind,7.2,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Jind,7.2,ABC Manufacturing,27
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Kaithal,7.2,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Kaithal,7.2,ABC Manufacturing,0
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Palwal,0,ABC Manufacturing,1584.36
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Palwal,0,ABC Manufacturing,74.25
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Panchkula,0,ABC Manufacturing,0
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Panchkula,0,ABC Manufacturing,283.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Kaithal,5.2,ABC Manufacturing,121.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Kaithal,5.2,ABC Manufacturing,1087.83
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Kaithal,5.2,ABC Manufacturing,858.87
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Karnal,5.2,ABC Manufacturing,735.885
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Karnal,5.2,ABC Manufacturing,222.75
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Karnal,5.2,ABC Manufacturing,790.29
2016-2017,2017,Feb,1-Feb-2017,Q4,Himachal Pradesh,Rodenticides,Shimla,46.3,ABC Manufacturing,0
2016-2017,2017,Feb,1-Feb-2017,Q4,Himachal Pradesh,Rodenticides,Shimla,46.3,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kullu,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kullu,57.4,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Himachal Pradesh,Rodenticides,Kullu,57.4,ABC Manufacturing,0
2016-2017,2016,Aug,1-Aug-2016,Q2,Haryana,Rodenticides,Palwal,133.8,ABC Manufacturing,0
2016-2017,2016,Aug,1-Aug-2016,Q2,Haryana,Rodenticides,Palwal,133.8,ABC Manufacturing,21.6
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Panipat,0,ABC Manufacturing,54
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Panipat,7.2,ABC Manufacturing,2086.695
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Rewari,7.2,ABC Manufacturing,209.25
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Rewari,7.2,ABC Manufacturing,870.75
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Rewari,7.2,ABC Manufacturing,3692.25
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Rewari,7.2,ABC Manufacturing,688.5
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Rohtak,7.2,ABC Manufacturing,225.99
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Rohtak,7.2,ABC Manufacturing,403.11
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Rohtak,7.2,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Sirsa,7.2,ABC Manufacturing,74.25
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Sirsa,7.2,ABC Manufacturing,3868.965
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Sirsa,7.2,ABC Manufacturing,1793.88
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Sonipat,7.2,ABC Manufacturing,0.54
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Sonipat,7.2,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Yamunanagar,7.2,ABC Manufacturing,214.65
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Yamunanagar,7.2,ABC Manufacturing,587.25
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Yamunanagar,7.2,ABC Manufacturing,2796.66
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Mahendragarh,155.1,ABC Manufacturing,0
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Mewat,155.1,ABC Manufacturing,0
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Palwal,155.1,ABC Manufacturing,60.75
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Palwal,155.1,ABC Manufacturing,220.455
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Panchkula,155.1,ABC Manufacturing,0
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Panipat,155.1,ABC Manufacturing,67.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Bhiwani,5.2,ABC Manufacturing,337.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Bhiwani,5.2,ABC Manufacturing,499.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Bhiwani,5.2,ABC Manufacturing,67.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Faridabad,5.2,ABC Manufacturing,891.405
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Faridabad,5.2,ABC Manufacturing,783
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Fatehabad,5.2,ABC Manufacturing,1818.315
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Fatehabad,5.2,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Fatehabad,5.2,ABC Manufacturing,67.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Fatehabad,5.2,ABC Manufacturing,529.335
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Panipat,155.1,ABC Manufacturing,63.855
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Panipat,155.1,ABC Manufacturing,439.425
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Rewari,155.1,ABC Manufacturing,0
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Rewari,155.1,ABC Manufacturing,0
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Rewari,155.1,ABC Manufacturing,29.295
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Rewari,155.1,ABC Manufacturing,0
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Rohtak,155.1,ABC Manufacturing,135
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Rohtak,155.1,ABC Manufacturing,449.28
2016-2017,2016,Jul,1-Jul-2016,Q2,Haryana,Rodenticides,Sirsa,155.1,ABC Manufacturing,13.5
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Ambala,0,ABC Manufacturing,404.595
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Ambala,0,ABC Manufacturing,1241.595
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Ambala,0,ABC Manufacturing,433.35
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Bhiwani,0,ABC Manufacturing,0
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Bhiwani,0,ABC Manufacturing,796.5
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Bhiwani,0,ABC Manufacturing,106.515
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Bhiwani,0,ABC Manufacturing,217.485
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Bhiwani,0,ABC Manufacturing,0
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Bhiwani,0,ABC Manufacturing,0
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Bhiwani,0,ABC Manufacturing,67.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Fatehabad,5.2,ABC Manufacturing,222.75
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Gurgaon,5.2,ABC Manufacturing,337.5
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Gurgaon,5.2,ABC Manufacturing,1160.865
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Gurgaon,5.2,ABC Manufacturing,1410.75
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Gurgaon,5.2,ABC Manufacturing,155.25
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Kangra,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Kangra,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Kangra,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Kangra,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Kullu,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Kullu,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Kullu,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Kullu,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Lahul And Spiti,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Mandi,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Mandi,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Mandi,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Mandi,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Mandi,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Mandi,5.3,ABC Manufacturing,0
2016-2017,2016,Oct,1-Oct-2016,Q3,Himachal Pradesh,Rodenticides,Mandi,5.3,ABC Manufacturing,0
2016-2017,2016,Apr,1-Apr-2016,Q1,Haryana,Rodenticides,Kaithal,0.6,ABC Manufacturing,0.135
2016-2017,2016,Apr,1-Apr-2016,Q1,Haryana,Rodenticides,Kaithal,0.6,ABC Manufacturing,0
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Moradabad,109.2,ABC Manufacturing,520.83
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Rampur,109.2,ABC Manufacturing,92.88
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Jyotiba Phule Nagar,109.2,ABC Manufacturing,35.505
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Meerut,109.2,ABC Manufacturing,1521.585
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Ghaziabad,109.2,ABC Manufacturing,653.4
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Gautam Buddha Nagar,109.2,ABC Manufacturing,324
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Bulandshahr,109.2,ABC Manufacturing,5078.295
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Aligarh,109.2,ABC Manufacturing,4890.51
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Mahamaya Nagar,109.2,ABC Manufacturing,4911.3
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Mathura,109.2,ABC Manufacturing,3372.03
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Agra,109.2,ABC Manufacturing,6442.335
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Faridabad,0,ABC Manufacturing,793.8
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Faridabad,0,ABC Manufacturing,0
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Fatehabad,0,ABC Manufacturing,4189.725
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Fatehabad,0,ABC Manufacturing,378
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Fatehabad,0,ABC Manufacturing,265.545
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Gurgaon,0,ABC Manufacturing,0
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Gurgaon,0,ABC Manufacturing,148.5
2016-2017,2016,Nov,1-Nov-2016,Q3,Haryana,Rodenticides,Hisar,0,ABC Manufacturing,707.4
2016-2017,2016,Oct,1-Oct-2016,Q3,Haryana,Rodenticides,Bhiwani,5.2,ABC Manufacturing,1357.83
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Sirmaur,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Sirmaur,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Sirmaur,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Solan,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Solan,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Solan,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Una,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Una,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Una,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Una,2.2,ABC Manufacturing,0
2016-2017,2016,Dec,1-Dec-2016,Q3,Himachal Pradesh,Rodenticides,Una,2.2,ABC Manufacturing,0
2016-2017,2017,Jan,1-Jan-2017,Q4,Himachal Pradesh,Rodenticides,Hamirpur,157.6,ABC Manufacturing,0
2016-2017,2017,Jan,1-Jan-2017,Q4,Himachal Pradesh,Rodenticides,Hamirpur,157.6,ABC Manufacturing,0
2016-2017,2017,Jan,1-Jan-2017,Q4,Himachal Pradesh,Rodenticides,Hamirpur,157.6,ABC Manufacturing,0
2016-2017,2017,Jan,1-Jan-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,157.6,ABC Manufacturing,0
2016-2017,2017,Jan,1-Jan-2017,Q4,Himachal Pradesh,Rodenticides,Kangra,157.6,ABC Manufacturing,0
2016-2017,2017,Mar,1-Mar-2017,Q4,Haryana,Rodenticides,Yamunanagar,7.2,ABC Manufacturing,60.75
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Kangra,47.5,ABC Manufacturing,216
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Kullu,47.5,ABC Manufacturing,0
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Mandi,47.5,ABC Manufacturing,0
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Shimla,47.5,ABC Manufacturing,0
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Sirmaur,47.5,ABC Manufacturing,27
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Sirmaur,47.5,ABC Manufacturing,40.5
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Solan,47.5,ABC Manufacturing,83.7
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Una,47.5,ABC Manufacturing,51.3
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Una,47.5,ABC Manufacturing,224.1
2016-2017,2016,Apr,1-Apr-2016,Q1,Himachal Pradesh,Rodenticides,Una,47.5,ABC Manufacturing,313.2
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Bilaspur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Bilaspur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Bilaspur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Bilaspur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Chamba,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Chamba,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Chamba,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Chamba,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Hamirpur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Hamirpur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Hamirpur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Hamirpur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Hamirpur,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Kangra,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Kangra,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Kangra,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Kangra,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Kangra,70.2,ABC Manufacturing,0
2016-2017,2016,May,1-May-2016,Q1,Himachal Pradesh,Rodenticides,Kangra,70.2,ABC Manufacturing,0
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Firozabad,109.2,ABC Manufacturing,787.725
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Mainpuri,109.2,ABC Manufacturing,0
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Budaun,109.2,ABC Manufacturing,4011.39
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Pilibhit,109.2,ABC Manufacturing,2393.28
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Shahjahanpur,109.2,ABC Manufacturing,4187.16
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Kheri,109.2,ABC Manufacturing,642.6
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Sitapur,109.2,ABC Manufacturing,1930.5
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Hardoi,109.2,ABC Manufacturing,2535.03
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Unnao,109.2,ABC Manufacturing,1204.335
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Lucknow,109.2,ABC Manufacturing,631.935
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Rae Bareli,109.2,ABC Manufacturing,4477.41
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Farrukhabad,109.2,ABC Manufacturing,4254.12
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Etawah,109.2,ABC Manufacturing,3497.58
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Auraiya,109.2,ABC Manufacturing,2632.5
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Kanpur Dehat,109.2,ABC Manufacturing,1602.315
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Kanpur Nagar,109.2,ABC Manufacturing,3138.075
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Jalaun,109.2,ABC Manufacturing,9714.6
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Jhansi,109.2,ABC Manufacturing,3553.47
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Lalitpur,109.2,ABC Manufacturing,5198.985
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Hamirpur,109.2,ABC Manufacturing,6292.215
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Mahoba,109.2,ABC Manufacturing,3164.265
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Banda,109.2,ABC Manufacturing,5764.5
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Fatehpur,109.2,ABC Manufacturing,2522.88
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Pratapgarh,109.2,ABC Manufacturing,3080.295
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Kaushambi,109.2,ABC Manufacturing,2851.2
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Allahabad,109.2,ABC Manufacturing,4437.045
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Barabanki,109.2,ABC Manufacturing,290.655
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Faizabad,109.2,ABC Manufacturing,368.01
2016-2017,2016,Sep,1-Sep-2016,Q2,Uttar Pradesh,Rodenticides,Ambedkar Nagar,109.2,ABC Manufacturing,1387.8
